Fold,Train_Start,Train_End,Test_Start,Test_End,Train_Days,Test_Days,Train_Samples,Test_Samples,Sharpe,CAGR,Max_Drawdown,Volatility,Accuracy,Final_Return,Win_Rate,Active_Days,Avg_Turnover,Median_Turnover,Turnover95,Max_Turnover,Avg_Holdings,Deadband_Pct,Avg_Final_Score,Min_Final_Score,Max_Final_Score,Overall_Avg_Position,Pct_BEAR,Pct_BEAR_VOLATILE,Pct_SIDEWAYS,Pct_SIDEWAYS_VOLATILE,Pct_BULL,Pct_BULL_VOLATILE,AvgPos_BEAR,AvgPos_BEAR_VOLATILE,AvgPos_SIDEWAYS,AvgPos_SIDEWAYS_VOLATILE,AvgPos_BULL,AvgPos_BULL_VOLATILE,Bull_Exposure_Alpha,BullVol_Exposure_Alpha,Bear_Exposure_Alpha,BearVol_Exposure_Alpha,Sideways_Exposure_Alpha,SidewaysVol_Exposure_Alpha,Exposure_Efficiency_BULL,Exposure_Efficiency_BEAR,Exposure_Efficiency_SIDEWAYS,Exposure_Efficiency_BULL_VOL,Exposure_Efficiency_BEAR_VOL,Exposure_Efficiency_SIDEWAYS_VOL,Fold_Quality_Score,Regime_PnL_Efficiency,BullVol_Pnl_Share,Bull_Vol_Return_Efficiency,AvgRet_BEAR,AvgRet_BEAR_VOLATILE,AvgRet_SIDEWAYS,AvgRet_SIDEWAYS_VOLATILE,AvgRet_BULL,AvgRet_BULL_VOLATILE,SumPnL_BEAR,SumPnL_BEAR_VOLATILE,SumPnL_SIDEWAYS,SumPnL_SIDEWAYS_VOLATILE,SumPnL_BULL,SumPnL_BULL_VOLATILE,BullVol_PnL_Per_Day,Bull_PnL_Per_Day,Bear_PnL_Per_Day,Sideways_PnL_Per_Day,Return_Per_Unit_Exposure,Spearman_IC,Pearson_IC,Rank_IC,Avg_Probability,Std_Probability,Median_Probability,Min_Probability,Max_Probability,Probability_IQR,Probability_Spread_90_10,Probability_Spread_95_05,Probability_Entropy,Probability_Skewness,Probability_Kurtosis,CrossSectional_Dispersion,Confidence_Mean,Confidence_Std,Confidence_CV,Mean_Adjusted_Confidence,Std_Adjusted_Confidence,Brier_Score,Log_Loss,Expected_Calibration_Error,Reliability_Error,Maximum_Calibration_Error,Calibration_Gap,Overconfidence,Underconfidence,Average_Confidence,Average_Accuracy
11,2017-10-13,2019-11-04,2019-11-05,2020-02-03,504,63,11756,1575,1.223698328425541,0.4526014439995649,-0.12884736289213838,0.3493352452472456,0.5828571428571429,1.0963619535084768,0.47619047619047616,62,0.8953267785746996,0.9999999999989999,1.9045517334632576,1.9999999999979998,1.8888888888888888,0.0,,,,0.03558159006451978,0.10857142857142857,0.031746031746031744,0.26222222222222225,0.04507936507936508,0.49396825396825395,0.058412698412698416,0.09787988994949835,0.1359760435229025,0.026933024268285585,0.0470341854169814,0.02155060642553423,0.013865250083000616,-0.014030983638985552,-0.021716339981519166,0.06229829988497857,0.10039445345838272,-0.008648565796234197,0.011452595352461618,0.04362751300799025,0.9015253021664322,0.1027106857688857,0.23736705305136924,4.283245370971429,1.0433639722781085,-0.08401463986649774,0.004224604660956489,0.41267548310202645,0.0014141135408510502,0.000742696526605851,-0.0017785612469913936,0.0015549775692644686,0.0037892441434648214,0.002046712613344249,0.0014141135408510502,0.10305478503785029,0.0006652613436505966,-0.0493044840846702,0.0009156126282132769,-0.0007373834536324383,0.10868203449608982,1.860589177514581,-0.0014927749864666973,0.9491888095591474,-0.188025574899166,0.04767501945756147,0.11347234857464301,0.14733213634976342,0.11347234857464301,0.4266657965206734,0.12388628516969974,0.418130965994133,0.19520941594584534,0.7874479316703782,0.1715837835342779,0.33834496411684745,0.40999313676727966,0.6503682171440399,0.39745850154616463,-0.44908313922138676,0.1194117935583744,0.6804810558498309,0.1247015150013498,0.18325493991222258,0.35485588001255436,0.05523055346267507,0.25757170363142184,0.7104334039116328,0.12643894837567574,0.2663608313975512,0.8044081915711834,-0.07619134633646957,0.0,0.07619134633646957,0.4266657965206733,0.5028571428571429
12,2018-01-12,2020-02-03,2020-02-04,2020-05-11,504,63,11948,1575,-1.7895643356363264,-0.5912748939696363,-0.35781602958178294,0.46844514044547075,0.5987301587301588,0.7885100286678358,0.4603174603174603,62,0.9734411091967684,0.9999999999989999,1.996669948807929,1.9999999999979998,1.9682539682539681,0.0,,,,0.030592680649170836,0.1511111111111111,0.30603174603174604,0.17904761904761904,0.11174603174603175,0.16253968253968254,0.08952380952380952,0.0318513796734632,0.02687562191957211,0.04601227776280407,0.04706589902620222,0.014396576987196498,0.019178791691357652,-0.01619610366197434,-0.011413888957813183,0.0012586990242923653,-0.0037170587295987274,0.015419597113633231,0.016473218377031387,0.0885726904485722,0.2107811890155653,0.256983466228427,0.21423118378644188,0.08781971892806238,0.42118631230834375,-0.012672587982105549,-0.3238364258374328,-0.07716952677845831,-0.0007859522184642804,-0.008809400127716695,-0.0005625570733527003,-0.006047935982487192,0.0001681169989337134,-0.0042379535960583425,-0.0007859522184642804,-0.14306586798330334,0.12189324595302894,-0.10546590917084059,0.037264453845770776,-0.02287257351751953,-0.036004738383580995,-0.4021805883272345,-0.14071993472692682,-0.9467594204777426,-0.5890383224967161,-0.10873966234410691,0.23078560245465277,0.21353948074844284,0.23078560245465277,0.49141254218956215,0.1996372400639075,0.5,0.18852905687196542,0.8309867192820377,0.3929899618224676,0.5372558988726601,0.5633910083725736,0.6094978206467825,0.04768524311118559,-1.4253179745707882,0.16435153665627014,0.5470978802393088,0.1418872311166348,0.25934524011372856,0.3179514830846874,0.06266717123969986,0.2983321736890274,0.8046405471278598,0.1982970933533131,0.22919343453485475,0.4487475208697138,0.0006188913959113695,0.0006188913959113695,0.0,0.49141254218956215,0.4907936507936508
13,2018-04-18,2020-05-11,2020-05-12,2020-08-07,504,63,12137,1575,-0.4167088896712441,-0.12808225352215807,-0.14373135596451714,0.24296035383090928,0.45396825396825397,0.9678803742673731,0.2698412698412698,43,0.28728453705000023,0.060247866649453585,0.9999999999989999,1.179614043502142,0.746031746031746,0.0,,,,0.013403455123959865,0.0419047619047619,0.0,0.3022222222222222,0.022222222222222223,0.6006349206349206,0.03301587301587302,0.08354746205263822,0.0,0.029800872185588644,0.0,0.001491642879939187,0.0,-0.011911812244020678,-0.013403455123959865,0.07014400692867835,-0.013403455123959865,0.01639741706162878,-0.013403455123959865,0.0024834434840425154,1.9937462535288666,0.09860582708466831,0.0,,0.0,-0.08354746205263822,-0.06761503627480432,0.0,-0.005559786783720294,-0.002205467708090919,0.0,0.00021214282478055133,0.0002027073737197125,-0.0003236557417358292,-0.005559786783720294,-0.06713304677646681,0.0,0.06040302728920162,0.0,-0.00048198949833750705,0.0,0.0,-0.0008024666594942638,-1.6020386162565943,0.19986295794221123,-0.029974425729794894,0.146189825553834,0.08301271815532482,0.146189825553834,0.37354695942672245,0.08183500248561924,0.37039975808249687,0.21351037879916157,0.6901298901232511,0.10921176334448912,0.22870153299431145,0.24972325610405988,0.6464717899378379,0.5343650394306434,0.24676875747510207,0.07380543553163493,0.739479218716279,0.10835777078167975,0.14653254349681405,0.3718822909588865,0.05313222796336367,0.2858271109024693,0.7693071984099178,0.19635917358051425,0.19451689529727884,0.3167566452665816,-0.06835780247803941,0.0,0.06835780247803941,0.3735469594267225,0.4419047619047619
14,2018-07-17,2020-08-07,2020-08-10,2020-11-05,504,63,12326,1575,2.5977294465884713,1.4583831867633612,-0.08735568910431346,0.3534836425387803,0.5746031746031746,1.2389392219658535,0.5238095238095238,62,0.849792259211988,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9523809523809523,0.0,,,,0.038256825990377476,0.4533333333333333,0.04634920634920635,0.23174603174603176,0.02666666666666667,0.1980952380952381,0.04380952380952381,0.03914838586246815,0.04961754877332604,0.05854075150933609,0.0,0.022435897435875,0.004537653154909904,-0.015820928554502477,-0.03371917283546757,0.0008915598720906776,0.011360722782948564,0.020283925518958613,-0.038256825990377476,0.11325813609456128,0.08635673352015034,0.25260735240329957,0.10357686549250868,1.0705156070957331,0.0,-0.034610732707558246,0.17742832996546495,0.1748215267516799,0.002688206327847384,0.0021123080600357657,0.008236858706448457,0.003251579234156931,0.0047884330033739,0.006590344345426009,0.002688206327847384,0.013223973359000704,0.020156114160384958,0.038912124103704634,0.0,0.16131633310501778,0.049492084379832824,1.1297106217135753,0.8143372584628301,0.02917052946838391,0.1679084807214652,0.09524753886104366,0.0940955310361361,0.09303356176064645,0.0940955310361361,0.39311532396409415,0.17121228554524753,0.35229546373848264,0.1509989807356946,0.8638535004748892,0.26263985967284686,0.44570170775339674,0.5359983029232419,0.6076025285537315,0.814155233756035,-0.3520112564415383,0.16651524340479082,0.6038357081279414,0.1501659328475736,0.24868673850521536,0.3205235041363864,0.06634782492151715,0.2633372438082343,0.7281118357442329,0.12683320628786698,0.16019946828854104,0.38245777278836507,-0.17259896175019157,0.0,0.17259896175019157,0.39311532396409415,0.5657142857142857
15,2018-10-22,2020-11-05,2020-11-06,2021-02-05,504,63,12438,1587,1.6895864707082986,0.659244259037685,-0.11577818603638501,0.33098780022108076,0.4914933837429111,1.1344606340476717,0.5238095238095238,62,1.0406709312901155,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03893133208655083,0.3264020163831128,0.02520478890989288,0.21045998739760555,0.06049149338374291,0.3188405797101449,0.05860113421550094,0.043676999858626116,0.037499999999962494,0.03555915843134858,0.031249999999968747,0.03810500856848249,0.037649944546986655,-0.0008263235180683351,-0.001281387539564173,0.004745667772075288,-0.0014313320865883342,-0.0033721736552022458,-0.007681332086582081,0.11951116323751329,0.1338135111498835,0.1689592348220066,0.642478085979224,1.487812499998512,0.5166015624994833,-0.006027055311639461,0.07234003192539458,0.06810948523147685,0.0029909246796693064,0.002953208558595457,0.001292187574748037,-0.0010234334599661375,0.0021043529707959383,0.0033695618687526064,0.0029909246796693064,0.04600908179369308,0.0012706644890868096,-0.012748805148852039,0.051219676634934805,0.10389547707627499,0.015724301131899474,0.26832759028305875,0.32585399628468065,0.14095832588144963,-0.060575909494695164,0.05543172366806202,0.06292404493905145,0.049343748635966904,0.06292404493905145,0.43835847401271366,0.14242781054723874,0.42971615823096415,0.18115411474894672,0.7970131711164181,0.2064245340881231,0.39114583932048774,0.4593885055052555,0.6431773544665641,0.2762745227837085,-0.7448711042770211,0.14249850793544366,0.6617931510217844,0.15131987242421416,0.22865131225724106,0.3505677731272587,0.06329907079231381,0.2783604629795294,0.7569923948340027,0.1424778380955668,0.18260546017818102,0.5773375230620033,-0.055025268898439395,0.0,0.055025268898439395,0.4383584740127137,0.4933837429111531
16,2019-01-22,2021-02-05,2021-02-08,2021-05-12,504,63,12513,1638,-0.7112480298604372,-0.23089430502723152,-0.20781329440506713,0.30974942134364564,0.5115995115995116,0.935340518525162,0.5079365079365079,61,1.0592537813222007,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03785818994369976,0.5177045177045178,0.13064713064713065,0.17155067155067155,0.040903540903540904,0.10378510378510379,0.03540903540903541,0.05105865258614839,0.03880288742383832,0.02121144253952957,0.029100663767457596,0.011764705882341176,0.008620689655163792,-0.02609348406135858,-0.029237500288535966,0.013200462642448632,0.0009446974801385621,-0.016646747404170187,-0.008757526176242161,0.11335640138396968,0.09862508600956492,0.12364534832651045,0.24346016646824642,0.29700527850582786,0.7114460783745603,-0.0424379629309846,-0.11233614087041273,-0.017325266216532454,0.0016103943754163103,-0.0007866915271266597,-0.0033519955586653293,-0.0014151623551263085,0.0018888777207269635,0.000765518107990696,0.0016103943754163103,-0.031603973153054576,0.08680999580957958,-0.036342109238945895,-0.013285919706771489,0.009202781756892441,-0.00312495366467101,-0.08825300177122611,0.0886715089281754,-0.061046353802716266,-0.21184475065264546,-0.02309251282524845,0.006300693097930102,0.00907798033443857,0.006300693097930102,0.4706649269897103,0.1376075577094477,0.5,0.17604300741649437,0.8120146124000425,0.18186035268808992,0.3946529763617582,0.4695582495383187,0.6520873861599719,-0.018202550167772145,-0.5446520027938493,0.13761800168405236,0.7034640231722175,0.1422039856834168,0.20214819947999133,0.377071062230285,0.06031139612847049,0.27221746131252816,0.7420321295146107,0.14730952854170337,0.2697960731045466,0.8120146124000425,0.012789469114252328,0.012789469114252328,0.0,0.4706649269897102,0.45787545787545786
17,2019-04-30,2021-05-12,2021-05-14,2021-08-11,504,63,12639,1638,0.6731540222153767,0.16273361028389366,-0.14455461309125517,0.2720608010437739,0.5238095238095238,1.0374220702080703,0.4603174603174603,62,0.8361968071002399,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03611956746368673,0.13186813186813187,0.025030525030525032,0.3137973137973138,0.030525030525030524,0.41086691086691085,0.08791208791208792,0.006429525492772259,0.012097236467290228,0.02890081356248008,0.0,0.04363519582532937,0.09067765515527593,0.007515628361642636,0.054558087691589194,-0.029690041970914474,-0.024022330996396505,-0.007218753901206652,-0.03611956746368673,0.10620275001766644,0.048757234986856295,0.09210025800650268,1.0314583273912636,0.48329934959564375,0.0,0.08424812966250367,0.11459139871050929,0.37359626494182757,-0.0008948306707934131,-0.00040619483251102916,-0.0006931357976913547,0.0007696974639209574,0.0028502849043981833,0.0013332479535811247,-0.0008948306707934131,0.0017847762768902653,-0.005018048623203841,-0.018024597369079312,-0.001671249420456955,0.06614198994140703,0.05525223366919636,0.6284941579871086,0.160981544612221,0.013534553433084512,-0.05744025387266909,0.020120433609401453,0.08796939944827854,0.04541392277552198,0.08796939944827854,0.4709619796671699,0.15836461213896985,0.5,0.17171312942099123,0.8114875813601655,0.24120715611361704,0.4458585375821152,0.5257741625042504,0.6391857643205668,0.15254482785616702,-0.8524440315263564,0.15946276049748798,0.6580353870468171,0.1437779191301987,0.21849572524547356,0.36120208066234455,0.06288412898798638,0.27385632131892773,0.7478642022378448,0.11399034660011309,0.18165406497175263,0.3465726001078099,-0.04552153681634663,0.0,0.04552153681634663,0.4709619796671699,0.5164835164835165
18,2019-07-30,2021-08-11,2021-08-12,2021-11-12,504,63,12738,1638,-0.21213893215289342,-0.10189616787091593,-0.13834856422614905,0.3009016309348283,0.48717948717948717,0.9732934153129168,0.49206349206349204,62,1.1279315562918124,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03712514258385488,0.3058608058608059,0.1105006105006105,0.29120879120879123,0.059218559218559216,0.15506715506715507,0.07814407814407814,0.027302478608124087,0.03477602067406676,0.04899951817155611,0.020406731931231083,0.04002475306980841,0.04155837174050799,0.0028996104859535313,0.004433229156653111,-0.009822663975730794,-0.0023491219097881225,0.011874375587701227,-0.0167184106526238,0.25811238396986685,0.08926439113793863,0.1682624963627021,0.5318172883668132,0.31471338046475883,0.34460027735419085,0.014255893132383905,-0.030389671559777027,-0.24342716886003035,0.001872106685387292,0.00015201580335825817,-0.000971821663545302,0.0002817971841892157,-0.001280190476534708,-0.002224578000381931,0.001872106685387292,-0.003592157414001314,0.046864748813086075,0.03201833049123221,-0.04025670617863775,0.08780862333849462,-0.06774138867118426,-0.8668780831515611,0.5662619095608432,-0.01174441885056717,0.10994973866800495,-0.006823013789741179,-0.023746150554332667,-0.016280913006692325,-0.023746150554332667,0.48457258815055276,0.12456361183456793,0.5,0.1713653769527551,0.8415133628676961,0.15700357767985818,0.33958053027025886,0.4415192338440289,0.6605757382207457,-0.08580862133099,-0.15622372822974562,0.12139950346353377,0.7275984058634443,0.13188870012053538,0.1812657903831458,0.38958039399200123,0.056771182979369,0.26199891256858426,0.7194637335708417,0.08521731468807026,0.13524802847947284,0.24077701590056216,-0.01847991490195028,0.0,0.01847991490195028,0.48457258815055276,0.503052503052503
19,2019-11-05,2021-11-12,2021-11-15,2022-02-11,504,63,12801,1638,-0.6962369450577214,-0.2296209339920151,-0.14940011935093278,0.2983477647656087,0.5201465201465202,0.9390822031644447,0.4444444444444444,62,1.004814707419829,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03803700496830025,0.38583638583638585,0.0695970695970696,0.26434676434676435,0.045787545787545784,0.20634920634920634,0.028083028083028084,0.034148279210503715,0.06575284551492352,0.045786535624543996,0.05999999999994,0.02366863905323077,0.019597986150459278,-0.014368365915069483,-0.018439018817840973,-0.0038887257577965365,0.027715840546623273,0.007749530656243744,0.021962995031639745,0.11470186618104142,0.08850455909304601,0.17320634030716642,0.6978587242272238,0.944764569767059,1.3103999999986897,-0.014550293060044437,-0.18262222692713415,-0.0957575712631189,0.00033975766102735774,-0.0010613185311922453,-0.0023976861684441783,-0.00021275109250886318,-0.0011236460332452707,-0.0007258267098379756,0.00033975766102735774,0.1036529432243352,-0.013619778387471472,-0.01082428981971044,-0.002486227210678325,-0.046587461527278974,-0.018762043788048497,-0.6680919070613791,-0.22577000586296736,0.26864481171117255,-0.04094731345193002,-0.021670702959013195,0.03121634513475989,0.02764207433002538,0.03121634513475989,0.5253415889633849,0.17757951328344032,0.5,0.13911870528631687,0.8656111724245416,0.2791582785984851,0.5064463902140064,0.5798412883655355,0.6254156708688982,-0.14234284633528463,-0.8451327096397199,0.17663923449082589,0.662307454009817,0.15092090013729173,0.2278713597791198,0.3829599777774997,0.06280230225751512,0.2666410725109461,0.7332191633624158,0.1558251931775909,0.135186807926404,0.27382366614010145,0.043046106667902595,0.043046106667902595,0.0,0.5253415889633849,0.4822954822954823
20,2020-02-04,2022-02-11,2022-02-14,2022-05-18,504,63,12864,1638,-1.0273423864489895,-0.3251334970878422,-0.21090992351826998,0.3354692547150524,0.572039072039072,0.9047225885220864,0.4126984126984127,61,0.9275124513313615,0.9999999999989999,1.9966175847969834,1.9999999999979998,1.9206349206349207,0.0,,,,0.03603242088963302,0.21306471306471306,0.16666666666666666,0.18437118437118438,0.06776556776556776,0.3052503052503053,0.06288156288156288,0.03485649727944702,0.024645608601379272,0.055635765770225984,0.04639623734200755,0.029934567597900703,0.03115212924265925,-0.006097853291732319,-0.004880291646973772,-0.0011759236101860013,-0.01138681228825375,0.01960334488059296,0.010363816452374525,0.09806564345072269,0.16359582390754793,0.3017595507669873,0.49540958931529955,0.14787365160827565,0.68465798888476,-0.0037043680367877703,-0.14552049037753934,-0.14420280962664614,-0.002971240247445043,-0.0010106967213760502,-5.7794666900991824e-05,-0.0023121970513723484,-0.002596280096915269,-0.0011583043101837448,-0.002971240247445043,-0.03857268326315981,0.07936226764594655,-0.027451716707974888,-0.013479489952309577,-0.0006986807517197526,-0.026886858716713213,-0.4275793648347208,-0.0022888781426339093,-0.18103740740703658,-0.14889374823729426,-0.03795543280325385,-0.006649136446775081,0.0033361296311431284,-0.006649136446775081,0.46657865404471055,0.15196733604676047,0.5,0.15614169094503633,0.8491284947221841,0.15619532636025318,0.42662693711375205,0.5251498854501058,0.6425154803838058,0.17798640705626426,-0.4154764896070615,0.14975277879565244,0.6930783282979,0.145372406907193,0.20974888547445544,0.3728710045222892,0.0694575628282173,0.2735340730525844,0.7475945440293806,0.15593863023680862,0.22708943029825068,0.422316181211669,-0.0071698197037631806,0.0,0.0071698197037631806,0.46657865404471055,0.47374847374847373
21,2020-05-12,2022-05-18,2022-05-19,2022-08-17,504,63,12927,1638,1.644314569208907,0.42634033676946426,-0.10973109177701745,0.22863927803158232,0.4993894993894994,1.0914443600640336,0.49206349206349204,62,1.0488523904912377,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9523809523809523,0.0,,,,0.03421068860228969,0.1330891330891331,0.056776556776556776,0.23382173382173382,0.05067155067155067,0.4652014652014652,0.06043956043956044,0.022685381272693605,0.05486077971819865,0.04923477846419079,0.024035470835112167,0.026782310455756752,0.04777431819115977,-0.007428378146532941,0.013563629588870078,-0.011525307329596089,0.02065009111590896,0.015024089861901097,-0.010175217767177527,0.05757142326316215,0.17045254369115653,0.21056544941082117,0.7904478100719162,0.9662576040689183,0.4743385690110088,0.025088936918466167,0.13494185464170796,0.12019149869252395,0.002064428205970433,0.00036942778980955475,-0.00038248342875830987,0.0003941708619806898,-0.0017550939952750578,0.002872794610917299,0.002064428205970433,-0.005972943801819454,-0.020567139454286308,0.010824690717748588,0.014299879231675638,0.13586352955170874,0.025618408346104973,0.4238682108173732,0.2920530989576101,-0.04487927498798287,0.046294630275906495,0.04360872489582768,-0.0014529971325668708,-0.011271786244906382,-0.0014529971325668708,0.4847455321929597,0.15098008195232562,0.5,0.1472004997292226,0.8527157395607564,0.21472433508472777,0.4260945292859597,0.5113472114906411,0.6450768262776374,0.015653549587105315,-0.5085611904407665,0.1382112788176855,0.6816112917060131,0.13567261728347016,0.19904690390866983,0.37430952827583824,0.06796781174958859,0.27800736808719007,0.7570932636972353,0.12385431714878875,0.21390912928763137,0.5803467332024075,-0.0036549562075287034,0.0,0.0036549562075287034,0.4847455321929597,0.4884004884004884
22,2020-08-10,2022-08-17,2022-08-18,2022-11-18,504,63,12990,1638,0.25071795714002937,0.031405838123712115,-0.09538579166818784,0.21637888138740813,0.4938949938949939,1.0078193081726943,0.5396825396825397,62,1.1687055913229227,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9523809523809523,0.0,,,,0.03757990114190998,0.12759462759462759,0.031746031746031744,0.34065934065934067,0.026862026862026864,0.43101343101343104,0.04212454212454213,0.033492822966473684,0.009615384615374999,0.05381351081581591,0.011363636363625,0.02933953669762849,0.040785885894283544,-0.008240364444281494,0.0032059847523735613,-0.004087078175436298,-0.027964516526534984,0.016233609673905927,-0.02621626477828498,0.06807104973189158,0.2624939905219325,0.15796869303997574,0.9682214651425571,0.3028846153843125,0.42303719008222157,0.00729306292780986,-0.052819591580498385,-0.02823782356448707,-3.335079148010158e-05,-0.0001803748722249328,-0.0008148515227613197,0.0005695476106131936,0.0015899278092421296,6.690213027610863e-05,-3.335079148010158e-05,0.01219995446030406,-0.0038976118840674395,0.1147292760920017,0.0008813765986566203,-0.03196592168723668,-0.004756103548890205,-0.11290576250843704,-0.07416456051514685,0.09561495409558876,0.33678593949587593,0.005728542476540184,0.055606068973806155,0.026942770866242888,0.055606068973806155,0.4600718932271339,0.12711405407622103,0.5,0.12703351151098885,0.8275047776234312,0.13727977682641102,0.34464952779038993,0.4372597404219963,0.656238482375464,-0.029956353641218177,-0.08560941030571279,0.12669787997608634,0.72887223844062,0.13368830365849116,0.18341802116695533,0.38298725252405996,0.06338963530581047,0.26396295983712464,0.7239975585294482,0.08523061868226316,0.13487199882227371,0.22339026805248668,-0.049696116540875857,0.0,0.049696116540875857,0.4600718932271339,0.5097680097680097
23,2020-11-06,2022-11-18,2022-11-21,2023-02-16,504,63,13053,1638,-3.2059550065163727,-0.5284591310881458,-0.2341792793459888,0.21590130287590617,0.5280830280830281,0.8360544946261784,0.42857142857142855,62,1.2421241830129726,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03823376786623023,0.575091575091575,0.0695970695970696,0.1807081807081807,0.036019536019536016,0.10927960927960928,0.029304029304029304,0.04332638628708392,0.026315789473657893,0.0118243243243125,0.025423728813533896,0.06145251396641899,0.058613664218147093,0.02321874610018876,0.020379896351916865,0.005092618420853692,-0.011917978392572335,-0.02640944354191773,-0.012810039052696332,0.5623419993128174,0.07533823857563,0.06543325420008066,2.0001912914442697,0.37811634348992657,0.705831657568958,0.015287277931063173,-0.09860578771176685,0.06814787925542456,-0.00041752116712727444,-0.0033783957763744436,-0.001703905570682766,-0.001626295768296382,-0.005478245828350595,-0.001663513882299662,-0.00041752116712727444,-0.17788306839161772,-0.0022667525355245617,0.0045788417403459245,-0.0007616962158665972,0.06334620563743758,0.01819782757793785,0.6210008660971291,0.5796708649950991,-0.30931259663001043,0.025338320171238597,-0.07183978870718531,-0.05321217379052731,-0.072987941834928,-0.05321217379052731,0.515102334501983,0.106461095757138,0.5,0.175049977483826,0.8279445862853744,0.07978631985234663,0.2954186583142073,0.39040860090400265,0.6693361869240676,-0.11845180831428241,0.6021990188511746,0.10488240674433065,0.7550884235851677,0.11786376008342396,0.15609265935193326,0.40744678066107665,0.04748749401919551,0.26932994259074927,0.7345605916837705,0.15984601855168415,0.26867307767888493,0.8261885533884133,0.10118292058256906,0.10118292058256906,0.0,0.515102334501983,0.4139194139194139
24,2021-02-08,2023-02-16,2023-02-17,2023-05-24,504,63,13104,1691,-4.945280041751853,-0.5065064337379969,-0.1841458674635953,0.14773266759636614,0.524541691306919,0.8305849317502073,0.38095238095238093,61,1.1518225478584494,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03685001852170629,0.319337670017741,0.06268480189237138,0.20697811945594322,0.03725606150206978,0.3086930810171496,0.06505026611472502,0.021074278197993894,0.02358490566035377,0.05108566138159914,0.029933512824561595,0.0469348659003362,0.03788616638007774,0.010084847378629913,0.0010361478583714515,-0.015775740323712394,-0.013265112861352516,0.014235642859892851,-0.0069165056971446925,0.15204378972695118,0.0659937119126068,0.24681672398938329,0.5824137031701041,0.3762459950156436,0.8034534950211691,0.016811888182083845,-0.06258541807366344,-0.16876535905706627,-0.0025681239435048253,-0.004426594349154574,-0.0025988443993349803,-0.002720201821022942,-0.005234804984749885,-0.0012602367986930497,-0.0025681239435048253,-0.06716461403048726,0.0006619348445562924,0.0051525828819129265,-0.053971067127047294,0.03891713359481035,-0.03367600279343024,-0.5176920065790049,0.12607063775636843,-0.21032474504732215,0.024894336152327882,-0.07844284719163758,0.0012169461670666953,-0.059058439794479646,0.0012169461670666953,0.530077382970896,0.14708854214279315,0.5,0.16779564153294432,0.8251568237303782,0.2111781903024848,0.4090558303938737,0.49112478948713495,0.6463519689462092,-0.2597073448551534,-0.5894393151129673,0.144036920738547,0.6606078557968943,0.13087978186864857,0.19812023232840545,0.3787692045887828,0.05041572447136594,0.26651074799315677,0.7307319620519598,0.09429861668475097,0.15533640017428418,0.4123406341059699,0.005535691663977049,0.005535691663977049,0.0,0.530077382970896,0.524541691306919
25,2021-05-14,2023-05-24,2023-05-25,2023-08-23,504,63,13157,1701,4.064628488037451,1.5839915340359294,-0.05849383102403005,0.23737297321319897,0.44150499706055263,1.2635465107645636,0.5238095238095238,62,0.9496610634936536,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.873015873015873,0.0,,,,0.034405508100250934,0.06114050558495003,0.035861258083480306,0.19988242210464433,0.05584950029394474,0.48912404467960025,0.15814226925338037,0.062499999999937494,0.20358360312258547,0.03592037549127154,0.015789473684194734,0.02659898699727991,0.013984701261293407,-0.007806521102971024,-0.020420806838957528,0.02809449189968656,0.16917809502233455,0.0015148673910206079,-0.0186160344160562,0.0543808616374677,1.0222355769220546,0.17970752561956732,0.08843114068944269,5.676978834615047,0.28271468144016043,-0.04851529873864409,0.10597269538268426,0.07342974334514736,0.003370998154803024,0.0035791400557222295,0.0022097653517134577,0.0037603424824091645,0.00300858997672798,0.004248155239765126,0.003370998154803024,0.028920339987980714,-0.0011446281047214546,0.13179683186942134,0.005426677075162991,0.113764502754237,0.02227316072114942,0.14084255162332773,0.23258824421268887,0.4730144069187999,0.6593717970878992,0.11128166362761588,-0.03340125039645631,-0.0239119548725642,-0.03340125039645631,0.40646961535055004,0.14662748121217536,0.3968211727733264,0.14192795796929164,0.8494913243781371,0.22367994945097236,0.3806744882224155,0.46855600677145676,0.6298141251808203,0.4067698732660904,-0.5337228917773325,0.14606757546179558,0.6752010472490259,0.15025020066507525,0.22252661081764857,0.3519237547611901,0.07258116418659889,0.3001283385716038,0.8072302831024883,0.20016636614291144,0.2214654588081696,0.449621283761482,-0.07089663979348293,0.0,0.07089663979348293,0.40646961535055,0.4773662551440329
