Date,Feature,IC,PValue,N_Stocks,Rolling_IC,Rolling_ICIR
2021-07-30,Trend_Strength,-0.042735042735042736,0.8323826852219383,27,0.03573463573463574,0.21487739976728443
2021-08-02,Trend_Strength,-0.17155067155067155,0.3922233738256907,27,0.035999185999185994,0.21692308698579088
2021-08-03,Trend_Strength,-0.3089133089133089,0.11691996999921467,27,0.032661782661782664,0.19116834630250443
2021-08-04,Trend_Strength,-0.34615384615384615,0.0769437273868917,27,0.024002849002849002,0.13586484260148957
2021-08-05,Trend_Strength,-0.2326007326007326,0.2429933396383826,27,0.016595441595441598,0.09324833744142301
2021-08-06,Trend_Strength,-0.09829059829059829,0.625727186555085,27,0.012800162800162801,0.07193062303988318
2021-08-09,Trend_Strength,0.08487253953256463,0.6738255536635887,27,0.012159353070353488,0.06845878081603944
2021-08-10,Trend_Strength,0.18803418803418803,0.3476093793598718,27,0.012535828446828868,0.07043799968957433
2021-08-11,Trend_Strength,0.09096459096459096,0.6518184006867955,27,0.010063300974301392,0.057248524465121034
2021-08-12,Trend_Strength,0.014041514041514042,0.9445815905072581,27,0.006390122301122721,0.03687319635870498
2021-08-13,Trend_Strength,-0.06105006105006105,0.7622732628344434,27,0.0015366424476428676,0.008986779739513456
2021-08-16,Trend_Strength,0.009768009768009768,0.9614330285800401,27,-0.0014955105845101647,-0.008840634048084122
2021-08-17,Trend_Strength,-0.09523809523809523,0.6365474242754927,27,-0.00410031318931277,-0.02420677769506454
2021-08-18,Trend_Strength,-0.03296703296703297,0.8703294888309193,27,-0.004029088118087698,-0.023788154488202245
2021-08-20,Trend_Strength,0.007326007326007325,0.9710701433802329,27,-0.0011088601978597782,-0.006600137315825971
2021-08-23,Trend_Strength,0.16361416361416362,0.41481347756533815,27,0.0024218683328687527,0.01431193490640821
2021-08-24,Trend_Strength,-0.10927960927960927,0.5874094722042709,27,0.002035217946218366,0.012010573984508405
2021-08-25,Trend_Strength,-0.12087912087912088,0.5481103009803667,27,0.003164644075644495,0.01879441174550628
2021-08-26,Trend_Strength,-0.15323565323565325,0.4454141464093164,27,0.002940793851794271,0.017444057716267166
2021-08-27,Trend_Strength,-0.2814407814407815,0.15498424333278277,27,0.0021471430581434764,0.012643245647110158
2021-08-30,Trend_Strength,-0.020146520146520144,0.9205501746919,27,0.007804448715449135,0.04785330257493132
2021-08-31,Trend_Strength,0.0811965811965812,0.6872340406111993,27,0.014133305044305463,0.0892821078912847
2021-09-01,Trend_Strength,0.021367521367521368,0.9157513880049669,27,0.015191506102506521,0.09607028219118237
2021-09-02,Trend_Strength,-0.0231990231990232,0.9085586589292384,27,0.013136154047154465,0.08324158680891106
2021-09-03,Trend_Strength,0.047619047619047616,0.8135405090890553,27,0.013421054332054752,0.08502144183028838
2021-09-06,Trend_Strength,0.04151404151404151,0.8371078121597078,27,0.014642055553055972,0.09279870945523981
2021-09-07,Trend_Strength,0.15079365079365079,0.45278548108050765,27,0.014692930603931021,0.09309510913038914
2021-09-08,Trend_Strength,0.001221001221001221,0.9951773927666594,27,0.013024228935229355,0.08273333585827285
2021-09-09,Trend_Strength,-0.2667887667887668,0.1785571784154984,27,0.01101975193075235,0.06877425482760137
2021-09-13,Trend_Strength,-0.3626373626373626,0.06302604476453268,27,0.004141445052445471,0.02476473687269955
2021-09-14,Trend_Strength,-0.44566544566544564,0.01981762966022375,27,-0.0017498858388854195,-0.009906288733893539
2021-09-15,Trend_Strength,-0.5421245421245421,0.0034881536028684343,27,-0.011080370169369748,-0.058352205272620146
2021-09-16,Trend_Strength,-0.11782661782661781,0.5583329739652352,27,-0.013603772692772272,-0.07148975175816935
2021-09-17,Trend_Strength,-0.0463980463980464,0.81824199303012,27,-0.01517072425972384,-0.07977697501351694
2021-09-20,Trend_Strength,0.01282051282051282,0.9493942233185557,27,-0.01738887647787606,-0.09199186530688273
2021-09-21,Trend_Strength,-0.1568986568986569,0.43447857998641226,27,-0.025539059628059205,-0.13866232201476048
2021-09-22,Trend_Strength,-0.13064713064713065,0.5159941686613065,27,-0.032987167076166654,-0.18419144029917028
2021-09-23,Trend_Strength,-0.09706959706959707,0.6300463698164972,27,-0.03869534778434736,-0.22049947973512424
2021-09-24,Trend_Strength,-0.16483516483516483,0.4112919013545322,27,-0.04455615364515322,-0.25652189409408327
