Date,Feature,IC,PValue,N_Stocks,Rolling_IC,Rolling_ICIR
2015-03-31,Momentum,0.23909774436090225,0.30998626440604465,20,-0.029834586466165415,-0.12008402209319899
2015-04-01,Momentum,0.6105263157894737,0.0042487826519470445,20,-0.017278490343505825,-0.06600224729570245
2015-04-06,Momentum,0.0631578947368421,0.7913733978200619,20,-0.015731636784268366,-0.06063524977991004
2015-04-07,Momentum,-0.17593984962406017,0.4580986587024854,20,-0.018754433252943684,-0.0727251658083359
2015-04-08,Momentum,-0.2646616541353383,0.2594693699285377,20,-0.02330827067669173,-0.09047568948095987
2015-04-09,Momentum,-0.09924812030075188,0.6771888443218217,20,-0.02468899521531101,-0.09665736543943348
2015-04-10,Momentum,-0.012030075187969924,0.9598534442846784,20,-0.024462943071965632,-0.09665292626573004
2015-04-13,Momentum,-0.0781954887218045,0.7431490742332264,20,-0.025405619311436485,-0.10124509853363683
2015-04-15,Momentum,-0.2150375939849624,0.3625738870245509,20,-0.028675136116152453,-0.11471695940329851
2015-04-16,Momentum,-0.20601503759398496,0.3835325530925867,20,-0.03168089715814961,-0.12729733419099104
2015-04-17,Momentum,-0.04661654135338346,0.8452698052894375,20,-0.03192982456140351,-0.1293948882151913
2015-04-20,Momentum,-0.3082706766917293,0.18605556077810145,20,-0.0393734335839599,-0.15859073304638432
2015-04-21,Momentum,-0.26766917293233083,0.2538915426582106,20,-0.043508771929824566,-0.17403833974608823
2015-04-22,Momentum,-0.26766917293233083,0.2538915426582106,20,-0.04604010025062657,-0.1830591256006821
2015-04-23,Momentum,-0.12180451127819547,0.608956622164901,20,-0.04543859649122807,-0.1808321471720069
2015-04-24,Momentum,0.2270676691729323,0.335674431013418,20,-0.03691729323308271,-0.14666633954456934
2015-04-27,Momentum,-0.04962406015037594,0.8354138453754827,20,-0.030701754385964914,-0.12451162101107278
2015-04-28,Momentum,-0.32631578947368417,0.1602745510791006,20,-0.028922305764411026,-0.11853592495128616
2015-04-29,Momentum,-0.33684210526315783,0.14643294329466047,20,-0.028771929824561403,-0.11801439227808916
2015-04-30,Momentum,-0.4586466165413533,0.04195431160933543,20,-0.03150375939849624,-0.1271760402229316
2015-05-04,Momentum,-0.23609022556390977,0.31629397078309723,20,-0.0281203007518797,-0.11552881345110257
2015-05-05,Momentum,-0.05413533834586466,0.8206745196973447,20,-0.030827067669172932,-0.12698325596547613
2015-05-06,Momentum,-0.06466165413533834,0.7865148626867856,20,-0.03005012531328321,-0.1238784487556596
2015-05-07,Momentum,0.05413533834586466,0.8206745196973447,20,-0.020225563909774435,-0.08660627724542805
2015-05-08,Momentum,-0.14285714285714285,0.5479501508336088,20,-0.020701754385964912,-0.08856036461741354
2015-05-11,Momentum,-0.4330827067669173,0.05646561004225938,20,-0.025162907268170425,-0.10525715447111711
2015-05-12,Momentum,-0.3037593984962406,0.19291416827770458,20,-0.03042606516290727,-0.12588865813312722
2015-05-13,Momentum,-0.10676691729323308,0.6541415450094845,20,-0.03483709273182957,-0.14478791157181367
2015-05-14,Momentum,-0.27669172932330827,0.2376188406109919,20,-0.043884711779448624,-0.18338763588471366
2015-05-15,Momentum,-0.5142857142857143,0.020346128286980625,20,-0.05857142857142857,-0.24334013971515175
2015-05-18,Momentum,-0.30977443609022554,0.1838064324119103,20,-0.06741854636591478,-0.2809103382803486
2015-05-19,Momentum,-0.3578947368421052,0.1213011281094734,20,-0.07646616541353385,-0.31787210002386596
2015-05-20,Momentum,-0.1894736842105263,0.42366525592686266,20,-0.08215538847117794,-0.3436076040046179
2015-05-21,Momentum,-0.35488721804511275,0.12468812756013885,20,-0.09015037593984962,-0.37550647429894324
2015-05-22,Momentum,0.003007518796992481,0.989959729518499,20,-0.08899749373433584,-0.3702677838307262
2015-05-25,Momentum,-0.20601503759398496,0.3835325530925867,20,-0.08912280701754385,-0.37069659307894626
2015-05-26,Momentum,-0.2706766917293233,0.2483905691366973,20,-0.08832080200501254,-0.36843331215179465
2015-05-27,Momentum,-0.2270676691729323,0.335674431013418,20,-0.08919799498746867,-0.3714473519717692
2015-05-28,Momentum,-0.10977443609022557,0.6450049409876997,20,-0.08879699248120301,-0.3698632767013404
2015-05-29,Momentum,0.045112781954887216,0.8502061902084873,20,-0.08721804511278196,-0.3624217829524472
2015-06-01,Momentum,0.17744360902255638,0.4542034838793192,20,-0.08416040100250627,-0.34654156701872924
2015-06-02,Momentum,0.4661654135338345,0.03829049887630505,20,-0.07328320802005012,-0.29009576327690045
2015-06-03,Momentum,-0.11428571428571428,0.6313917305184382,20,-0.07521303258145365,-0.29789872449804555
2015-06-04,Momentum,-0.07368421052631578,0.757528699864343,20,-0.07040100250626566,-0.2820014889009894
2015-06-05,Momentum,-0.08571428571428572,0.7193660879190987,20,-0.06611528822055138,-0.26758101565060366
2015-06-08,Momentum,-0.1969924812030075,0.40515233009814555,20,-0.06786967418546366,-0.2740623977482512
2015-06-09,Momentum,-0.29774436090225564,0.2023199860189742,20,-0.07518796992481204,-0.3033688420309466
2015-06-10,Momentum,-0.4451127819548871,0.0492252966921177,20,-0.08729323308270676,-0.3521608174638698
2015-06-11,Momentum,-0.5233082706766917,0.0178934779804182,20,-0.1006516290726817,-0.40350957997965886
2015-06-12,Momentum,-0.5849624060150376,0.0067447715295077815,20,-0.11558897243107769,-0.460177381683289
2015-06-15,Momentum,-0.6030075187969924,0.004886612315025842,20,-0.1301002506265664,-0.512602610930239
2015-06-16,Momentum,-0.5233082706766917,0.0178934779804182,20,-0.14551378446115287,-0.5843729121388773
2015-06-17,Momentum,0.09624060150375939,0.6864870716570238,20,-0.14817042606516292,-0.6035913401630306
2015-06-18,Momentum,-0.1639097744360902,0.4898669433807743,20,-0.15040100250626567,-0.6138874805860123
2015-06-19,Momentum,-0.31729323308270674,0.17283688640714231,20,-0.1529824561403509,-0.622030382630598
2015-06-22,Momentum,-0.706766917293233,0.0004940441153149168,20,-0.16225563909774435,-0.6335159458115399
2015-06-23,Momentum,-0.5578947368421052,0.01058502844754696,20,-0.16581453634085214,-0.6373938800176664
2015-06-24,Momentum,-0.1789473684210526,0.45032544160933985,20,-0.1699749373433584,-0.6580835907779689
2015-06-25,Momentum,-0.3924812030075188,0.08695594245899084,20,-0.1813032581453634,-0.7173458894952627
2015-06-26,Momentum,-0.312781954887218,0.17936353052759132,20,-0.1914786967418546,-0.7805613391848999
2015-06-29,Momentum,0.04210526315789473,0.8600949015145795,20,-0.19476190476190475,-0.8090676142947283
2015-06-30,Momentum,0.1518796992481203,0.5226819111403138,20,-0.20240601503759398,-0.9149950461358819
2015-07-01,Momentum,0.4015037593984962,0.07931658537453376,20,-0.1967669172932331,-0.8476321748605027
2015-07-02,Momentum,0.045112781954887216,0.8502061902084873,20,-0.19308270676691727,-0.8243713700226052
2015-07-03,Momentum,0.08421052631578946,0.7241036435108112,20,-0.18726817042606514,-0.7910689269246187
2015-07-06,Momentum,-0.18045112781954886,0.4464646102705483,20,-0.18862155388471177,-0.7977288000714063
2015-07-07,Momentum,0.10075187969924812,0.6725564354857819,20,-0.18674185463659146,-0.7835866903829173
2015-07-08,Momentum,0.3293233082706767,0.15623105162611658,20,-0.17994987468671678,-0.7282244065581074
2015-07-09,Momentum,0.14436090225563908,0.5437007991990149,20,-0.17395989974937345,-0.694244442164353
2015-07-10,Momentum,0.17744360902255638,0.4542034838793192,20,-0.1675689223057644,-0.658163492409567
2015-07-13,Momentum,0.3142857142857143,0.17716966765175685,20,-0.16155388471177945,-0.6173913470367844
2015-07-14,Momentum,-0.09924812030075188,0.6771888443218217,20,-0.1580701754385965,-0.6054563487731177
2015-07-15,Momentum,-0.06466165413533834,0.7865148626867856,20,-0.15468671679197993,-0.5927896260101597
2015-07-16,Momentum,0.09323308270676692,0.6958288642370745,20,-0.14867167919799498,-0.5664680288760712
2015-07-17,Momentum,-0.10225563909774435,0.66793535735332,20,-0.14834586466165411,-0.5651274577709873
2015-07-20,Momentum,-0.21804511278195485,0.35573636611773685,20,-0.15576441102756894,-0.6038296534893365
2015-07-21,Momentum,0.037593984962406006,0.8749652018566715,20,-0.1543107769423559,-0.5962239912561366
2015-07-22,Momentum,-0.2541353383458646,0.2795976355152772,20,-0.1531077694235589,-0.5930563550349433
2015-07-23,Momentum,-0.21052631578947367,0.3729699095048001,20,-0.15100250626566414,-0.5872003845443663
2015-07-24,Momentum,0.32631578947368417,0.1602745510791006,20,-0.13791979949874686,-0.5280721688041327
2015-07-27,Momentum,-0.012030075187969924,0.9598534442846784,20,-0.13418546365914785,-0.5134313297731771
2015-07-28,Momentum,-0.4015037593984962,0.07931658537453376,20,-0.13997493734335842,-0.5314429550437642
2015-07-29,Momentum,-0.28421052631578947,0.2245845982112046,20,-0.1436340852130326,-0.5443836040232468
2015-07-30,Momentum,-0.3984962406015037,0.08180541617403751,20,-0.15117794486215538,-0.5714174294510359
2015-07-31,Momentum,-0.19097744360902258,0.4199269722025048,20,-0.15197994987468672,-0.57434618088605
2015-08-03,Momentum,0.10075187969924812,0.6725564354857819,20,-0.14308270676691726,-0.5420294078630148
2015-08-04,Momentum,0.2706766917293233,0.2483905691366973,20,-0.13350877192982455,-0.49737087793837637
2015-08-05,Momentum,0.05263157894736842,0.825581450455932,20,-0.13085213032581453,-0.4855639292283737
2015-08-06,Momentum,0.32481203007518794,0.16232315576999945,20,-0.12082706766917294,-0.4392157002701382
2015-08-07,Momentum,0.5714285714285714,0.008489085694766705,20,-0.10273182957393483,-0.361310955162774
2015-08-10,Momentum,0.5052631578947367,0.023059229474174214,20,-0.08914786967418546,-0.3036473350174891
2015-08-11,Momentum,0.35037593984962395,0.12989410232900503,20,-0.07734335839598996,-0.2605711002240128
2015-08-12,Momentum,0.34586466165413526,0.13525234313351656,20,-0.06842105263157895,-0.227006747356537
2015-08-13,Momentum,0.13383458646616542,0.5737559530736435,20,-0.06027568922305764,-0.2008295319803575
2015-08-14,Momentum,0.37293233082706767,0.10534772296212676,20,-0.05411027568922307,-0.1772874068141467
2015-08-17,Momentum,0.4616541353383458,0.04045763434148099,20,-0.04298245614035088,-0.13790450661568981
2015-08-18,Momentum,0.5639097744360902,0.00960697153757662,20,-0.029072681704260656,-0.09089060071070865
2015-08-19,Momentum,0.3984962406015037,0.08180541617403751,20,-0.018646616541353387,-0.05764446129948298
2015-08-20,Momentum,0.47067669172932325,0.036214551666000905,20,-0.008972431077694241,-0.02724437474428681
2015-08-21,Momentum,-0.09774436090225563,0.681832438507082,20,-0.011353383458646622,-0.03446160242641222
2015-08-24,Momentum,-0.26165413533834586,0.26512410951035276,20,-0.018671679197994995,-0.05657026748821176
2015-08-25,Momentum,0.06466165413533834,0.7865148626867856,20,-0.02536340852130326,-0.07826247923335986
2015-08-26,Momentum,0.21353383458646616,0.366020638339514,20,-0.019899749373433587,-0.061170188375831436
2015-08-27,Momentum,-0.07368421052631578,0.757528699864343,20,-0.01989974937343359,-0.06117018837583144
2015-08-28,Momentum,0.18045112781954886,0.4464646102705483,20,-0.01546365914786968,-0.047402752140592835
2015-08-31,Momentum,0.31729323308270674,0.17283688640714231,20,-0.006892230576441108,-0.021005278358319005
2015-09-01,Momentum,-0.11127819548872178,0.6404548402871416,20,-0.00378446115288221,-0.011601840091619067
2015-09-02,Momentum,-0.4270676691729323,0.06037604759529396,20,-0.0034837092731829634,-0.010693140139608462
2015-09-03,Momentum,-0.593984962406015,0.005754247539586488,20,-0.00466165413533835,-0.014220078463061942
2015-09-04,Momentum,-0.431578947368421,0.057424650384352044,20,-0.0021052631578947407,-0.00650187336452661
2015-09-07,Momentum,-0.6406015037593984,0.0023422708584825785,20,-0.00273182957393484,-0.008405373145452857
2015-09-08,Momentum,0.06466165413533834,0.7865148626867856,20,0.0070676691729323286,0.02223708222617945
2015-09-09,Momentum,0.009022556390977442,0.9698849998123449,20,0.005614035087719295,0.017675475538256918
2015-09-10,Momentum,-0.037593984962406006,0.8749652018566715,20,0.007719298245614032,0.02435937426726501
2015-09-11,Momentum,-0.22556390977443608,0.33897093917086674,20,0.009248120300751877,0.029311096534244626
2015-09-14,Momentum,-0.2857142857142857,0.22203494893940115,20,0.016265664160400997,0.05354330674374028
2015-09-15,Momentum,0.003007518796992481,0.989959729518499,20,0.025614035087719294,0.08703395760501749
2015-09-16,Momentum,0.11127819548872178,0.6404548402871416,20,0.030451127819548864,0.10383541053842443
2015-09-18,Momentum,-0.26616541353383455,0.2566708454025406,20,0.0325563909774436,0.11202496025294312
2015-09-21,Momentum,-0.362406015037594,0.1163446491875469,20,0.03172932330827068,0.10877926418170412
2015-09-22,Momentum,-0.4947368421052631,0.026578647405457147,20,0.02278195488721804,0.07606890620452735
2015-09-23,Momentum,-0.38496240601503756,0.09372546338767997,20,0.013834586466165406,0.045574421574470635
2015-09-24,Momentum,0.2421052631578947,0.30375506301143473,20,0.011177944862155382,0.037161338891798214
2015-09-28,Momentum,-0.12330827067669171,0.604508830626885,20,0.008370927318295734,0.02778653154937925
2015-09-29,Momentum,-0.6887218045112782,0.0007852045694487572,20,-0.004511278195488726,-0.014357618930105663
2015-09-30,Momentum,-0.5172932330827067,0.019500547061355025,20,-0.010125313283208022,-0.03160664694929385
2015-10-01,Momentum,-0.28421052631578947,0.2245845982112046,20,-0.01654135338345865,-0.05137916951846793
2015-10-05,Momentum,-0.31127819548872177,0.18157577037037334,20,-0.027218045112781957,-0.08481709661017298
2015-10-06,Momentum,-0.19248120300751878,0.41620647341979894,20,-0.032832080200501254,-0.10234545005999024
2015-10-07,Momentum,0.2526315789473684,0.28255005726391963,20,-0.031578947368421054,-0.09813912244576861
2015-10-08,Momentum,0.06917293233082707,0.7719854265259409,20,-0.03566416040100251,-0.111850862150237
2015-10-09,Momentum,-0.004511278195488721,0.9849400483404017,20,-0.034085213032581455,-0.10692764806358732
2015-10-12,Momentum,-0.09473684210526315,0.6911525963694355,20,-0.03458646616541353,-0.10847543081411964
2015-10-13,Momentum,0.26315789473684204,0.26228712287542844,20,-0.031754385964912285,-0.09900195171593083
2015-10-14,Momentum,0.12330827067669171,0.604508830626885,20,-0.027994987468671684,-0.08715037330303294
2015-10-15,Momentum,-0.11879699248120301,0.6178918280262935,20,-0.026340852130325818,-0.08219041535068676
2015-10-16,Momentum,-0.19999999999999998,0.3978729793519615,20,-0.03030075187969925,-0.0943509268900516
2015-10-19,Momentum,-0.2902255639097744,0.21449998226074232,20,-0.03090225563909775,-0.09608632521113779
2015-10-20,Momentum,-0.30225563909774433,0.19523758072220296,20,-0.032431077694235595,-0.10050107479448864
2015-10-21,Momentum,-0.13233082706766916,0.5781074593622941,20,-0.04007518796992481,-0.12544357632374295
2015-10-23,Momentum,0.193984962406015,0.4125038246613566,20,-0.036641604010025065,-0.11419157010233454
2015-10-26,Momentum,0.16842105263157892,0.4778286757964304,20,-0.027142857142857146,-0.08526912346534292
2015-10-27,Momentum,-0.13233082706766916,0.5781074593622941,20,-0.02461152882205514,-0.07767774517910021
2015-10-28,Momentum,-0.18345864661654135,0.43879488656910287,20,-0.021027568922305773,-0.0670219360004701
2015-10-29,Momentum,-0.35187969924812035,0.12814195208704127,20,-0.0237092731829574,-0.0750533112294716
2015-10-30,Momentum,-0.13533834586466165,0.5694186911507698,20,-0.02764411027568923,-0.08753873714708033
2015-11-02,Momentum,-0.38496240601503756,0.09372546338767997,20,-0.038571428571428576,-0.12181571876660026
2015-11-03,Momentum,-0.4285714285714286,0.059379774686065624,20,-0.04659147869674186,-0.14543449534491043
2015-11-04,Momentum,-0.27368421052631575,0.24296636906130648,20,-0.05656641604010026,-0.17793300091884623
2015-11-05,Momentum,-0.28421052631578947,0.2245845982112046,20,-0.07082706766917293,-0.22972930330487185
2015-11-06,Momentum,-0.2150375939849624,0.3625738870245509,20,-0.08283208020050124,-0.2766703502182714
2015-11-09,Momentum,-0.2902255639097744,0.21449998226074232,20,-0.09350877192982457,-0.31690410233894417
2015-11-10,Momentum,-0.09172932330827067,0.7005157258604466,20,-0.10080200501253132,-0.34833942823995473
2015-11-13,Momentum,-0.012030075187969924,0.9598534442846784,20,-0.10323308270676691,-0.3584688309193697
2015-11-16,Momentum,0.11729323308270674,0.6223789817630219,20,-0.10749373433583959,-0.38029186851087277
2015-11-17,Momentum,0.27368421052631575,0.24296636906130648,20,-0.1106265664160401,-0.39903425535609033
2015-11-18,Momentum,0.27669172932330827,0.2376188406109919,20,-0.11541353383458647,-0.431118518499173
2015-11-19,Momentum,0.39097744360902253,0.08828010210661398,20,-0.11553884711779448,-0.4319787081291355
2015-11-20,Momentum,0.30977443609022554,0.1838064324119103,20,-0.1182205513784461,-0.45080600318859526
2015-11-23,Momentum,0.24962406015037594,0.28851258969719185,20,-0.11243107769423559,-0.4218768366616716
2015-11-24,Momentum,-0.02857142857142857,0.9048224147367736,20,-0.10854636591478696,-0.4080868682216234
2015-11-26,Momentum,-0.03458646616541353,0.8849015088305833,20,-0.11020050125313283,-0.4155366906306747
2015-11-27,Momentum,-0.060150375939849614,0.8011125555760907,20,-0.11476190476190476,-0.4382389543256254
2015-11-30,Momentum,-0.24060150375939846,0.30686109167827574,20,-0.1175438596491228,-0.44810522547193515
2015-12-01,Momentum,-0.04360902255639097,0.8551479470173744,20,-0.1212781954887218,-0.4672102236046638
2015-12-02,Momentum,-0.41654135338345866,0.0677080032438911,20,-0.13350877192982455,-0.5218733468883738
2015-12-03,Momentum,-0.16691729323308271,0.4818249184315467,20,-0.1344360902255639,-0.525459343173658
2015-12-04,Momentum,-0.4917293233082706,0.027658227513046155,20,-0.13551378446115286,-0.5268177347561726
2015-12-07,Momentum,-0.5172932330827067,0.019500547061355025,20,-0.1342355889724311,-0.5262164467807998
2015-12-08,Momentum,-0.18045112781954886,0.4464646102705483,20,-0.1300501253132832,-0.5157077895281854
2015-12-09,Momentum,0.156390977443609,0.5102566899029021,20,-0.11676691729323307,-0.4751693125873117
2015-12-10,Momentum,0.30526315789473685,0.19060938739632302,20,-0.11275689223057644,-0.44983631122886514
2015-12-11,Momentum,-0.18496240601503755,0.43498614362285254,20,-0.11598997493734335,-0.4633751539164714
2015-12-14,Momentum,-0.26315789473684204,0.26228712287542844,20,-0.11974937343358397,-0.4774477650989093
2015-12-15,Momentum,-0.33383458646616543,0.15029922707342813,20,-0.12155388471177944,-0.4824093839555878
2015-12-16,Momentum,-0.30225563909774433,0.19523758072220296,20,-0.1218295739348371,-0.48313606920057894
2015-12-17,Momentum,-0.19999999999999998,0.3978729793519615,20,-0.12521303258145364,-0.4972275349818799
2015-12-18,Momentum,-0.38496240601503756,0.09372546338767997,20,-0.13348370927318295,-0.5295447650063607
2015-12-21,Momentum,-0.10977443609022557,0.6450049409876997,20,-0.13087719298245612,-0.5204170268225558
2015-12-22,Momentum,-0.437593984962406,0.05366144000429179,20,-0.13213032581453635,-0.5225803219788641
2015-12-23,Momentum,-0.08872180451127819,0.7099206278927328,20,-0.12536340852130326,-0.5047514169258411
2015-12-24,Momentum,-0.13533834586466165,0.5694186911507698,20,-0.12120300751879699,-0.49264697799751594
2015-12-28,Momentum,-0.015037593984962403,0.9498276950483329,20,-0.1254887218045113,-0.5189960520818315
2015-12-29,Momentum,0.13233082706766916,0.5781074593622941,20,-0.1212280701754386,-0.496689921695955
2015-12-30,Momentum,-0.09624060150375939,0.6864870716570238,20,-0.11135338345864661,-0.4790819058702114
2015-12-31,Momentum,-0.12932330827067667,0.5868527244899819,20,-0.10488721804511278,-0.46356746570383356
2016-01-01,Momentum,-0.13834586466165413,0.5607873732874131,20,-0.1024561403508772,-0.4551945231590154
2016-01-04,Momentum,-0.17744360902255638,0.4542034838793192,20,-0.10022556390977444,-0.44816362246459684
2016-01-05,Momentum,0.10075187969924812,0.6725564354857819,20,-0.09533834586466165,-0.4241276048186066
2016-01-06,Momentum,0.045112781954887216,0.8502061902084873,20,-0.09879699248120301,-0.44723711737029603
2016-01-07,Momentum,-0.03609022556390977,0.8799311955207729,20,-0.1005513784461153,-0.457125348276752
2016-01-08,Momentum,0.10676691729323308,0.6541415450094845,20,-0.09869674185463657,-0.4460801118296414
2016-01-11,Momentum,0.16842105263157892,0.4778286757964304,20,-0.09431077694235589,-0.42117048254133277
2016-01-12,Momentum,-0.03909774436090225,0.870003704330122,20,-0.09934837092731828,-0.4534487895942291
2016-01-13,Momentum,0.2992481203007519,0.19994045290488688,20,-0.09641604010025064,-0.4318491277603591
2016-01-14,Momentum,0.22255639097744356,0.34562063374685464,20,-0.09072681704260652,-0.3996755218804155
2016-01-15,Momentum,-0.32481203007518794,0.16232315576999945,20,-0.09280701754385964,-0.4060050587006015
2016-01-18,Momentum,-0.41353383458646614,0.06992073829262116,20,-0.09486215538847118,-0.41077759112557294
2016-01-19,Momentum,-0.20601503759398496,0.3835325530925867,20,-0.09325814536340853,-0.40582369046025324
2016-01-20,Momentum,-0.3714285714285714,0.10687070696592821,20,-0.09724310776942356,-0.4181682714718478
2016-01-21,Momentum,0.05714285714285714,0.8108800461568324,20,-0.09952380952380953,-0.43214673149592175
2016-01-22,Momentum,0.1263157894736842,0.5956535128148983,20,-0.10022556390977443,-0.43664888578761774
2016-01-25,Momentum,0.3533834586466165,0.12640665077932195,20,-0.09213032581453633,-0.3890126513001344
2016-01-27,Momentum,0.33383458646616543,0.15029922707342813,20,-0.08350877192982456,-0.34395351546485614
2016-01-28,Momentum,0.42255639097744363,0.06344083999820867,20,-0.0706015037593985,-0.2837760641134549
2016-01-29,Momentum,0.1819548872180451,0.44262106677574986,20,-0.06531328320802005,-0.2604633701069846
2016-02-01,Momentum,-0.12481203007518797,0.6000744184144978,20,-0.060977443609022554,-0.24650949143212805
2016-02-02,Momentum,0.0706766917293233,0.7671582206450904,20,-0.05265664160401003,-0.21656055378442413
2016-02-03,Momentum,0.13383458646616542,0.5737559530736435,20,-0.045864661654135344,-0.18908426325726452
2016-02-04,Momentum,-0.024060150375939848,0.9197997451459456,20,-0.041528822055137846,-0.1726439376545314
2016-02-05,Momentum,0.07969924812030074,0.73837374901493,20,-0.03661654135338345,-0.15259978221547607
2016-02-08,Momentum,0.07518796992481201,0.7527267095067718,20,-0.03052631578947368,-0.12824289724053078
2016-02-09,Momentum,0.32481203007518794,0.16232315576999945,20,-0.023583959899749374,-0.0973511089752585
2016-02-10,Momentum,0.33383458646616543,0.15029922707342813,20,-0.01781954887218045,-0.072257425755977
2016-02-11,Momentum,0.3969924812030075,0.08307130670785144,20,-0.013157894736842101,-0.05225568966804514
2016-02-12,Momentum,0.12781954887218044,0.5912462398946646,20,-0.015588972431077689,-0.06243651403974041
2016-02-15,Momentum,0.22105263157894736,0.34897375430214644,20,-0.016516290726817043,-0.06641729799861526
2016-02-16,Momentum,-0.09323308270676692,0.6958288642370745,20,-0.02458646616541353,-0.10117106015682648
2016-02-17,Momentum,-0.4481203007518797,0.0475317357506642,20,-0.03721804511278195,-0.15188970867339252
2016-02-18,Momentum,-0.03308270676691729,0.8898759648856192,20,-0.041929824561403505,-0.17317429755199384
2016-02-19,Momentum,-0.23609022556390977,0.31629397078309723,20,-0.04538847117794486,-0.1864694565214137
2016-02-22,Momentum,-0.6300751879699248,0.0029049508134043086,20,-0.05531328320802005,-0.21705618611904232
2016-02-23,Momentum,-0.6601503759398496,0.001537048632118308,20,-0.06531328320802005,-0.2450495761337566
